transaction_id,ts,account_id,customer_id,merchant_id,mcc,mcc_risk,merchant_country,device_id,device_type,channel,amount,currency,auth_code,country,customer_risk_tier,is_fraud,fraud_typology,fraud_reported_at,aml_flag,aml_typology,hour,dow,is_night,is_weekend,velocity_24h,seconds_since_last,transaction_risk_score,is_high_risk
TX1000000289,2023-06-06 00:24:14,A5228332,C1027329,M201347,5732,3,LR,D915194,android,ach,133.59,USD,approved,US,high,False,,,False,,0,1,1,0,1,86400.0,59.4,0
TX1000000290,2023-06-07 08:44:15,A5171376,C1049826,M208122,5122,2,IR,D972566,android,ach,422.36,USD,approved,US,low,False,,,False,,8,2,0,0,2,3397756.0,49.7,0
TX1000000291,2023-06-07 18:08:04,A5180750,C1037163,M203520,7995,5,SG,D906189,android,card_present,28.07,USD,approved,CA,low,False,,,False,,18,2,0,0,1,86400.0,42.6,0
TX1000000292,2023-06-08 02:23:03,A5042651,C1019001,M200178,4899,1,LR,D916194,ios,card_present,113.75,USD,approved,US,low,False,,,False,,2,3,1,0,1,86400.0,46.8,0
TX1000000293,2023-06-09 12:08:57,A5210317,C1001429,M212430,5541,2,AU,D907297,ios,wire,4643.35,USD,approved,US,medium,False,,,True,mule_account,12,4,0,0,1,86400.0,55.7,0
TX1000000294,2023-06-10 02:24:00,A5012217,C1039983,M206481,5912,1,FR,D901403,android,atm,52.68,USD,approved,US,low,False,,,False,,2,5,1,1,1,86400.0,28.9,0
TX1000000295,2023-06-10 06:07:00,A5085620,C1006680,M211142,5122,2,GB,D927937,ios,card_present,36.16,USD,approved,US,low,False,,,False,,6,5,0,1,1,86400.0,25.6,0
TX1000000296,2023-06-11 09:12:34,A5095872,C1027391,M206816,6051,5,MM,D951363,ios,card_present,15.0,USD,approved,US,medium,False,,,False,,9,6,0,1,1,86400.0,55.4,0
TX1000000297,2023-06-11 11:56:07,A5248840,C1016964,M201002,5812,3,GB,D941903,ios,ecom,40.28,USD,approved,US,medium,False,,,False,,11,6,0,1,1,86400.0,32.0,0
TX1000000298,2023-06-12 04:22:18,A5181722,C1022710,M209101,5812,3,AF,D958242,web,atm,59.92,USD,approved,DE,low,False,,,False,,4,0,1,0,1,86400.0,56.4,0
TX1000000299,2023-06-13 02:14:21,A5216664,C1039729,M210619,6012,5,GB,D928829,ios,card_present,7.27,USD,approved,US,low,False,,,False,,2,1,1,0,1,86400.0,45.9,0
TX1000000300,2023-06-13 16:23:44,A5173137,C1012676,M207263,4121,2,BR,D912083,ios,ecom,160.64,USD,approved,US,low,False,,,False,,16,1,0,0,1,86400.0,31.1,0
TX1000000301,2023-06-16 22:01:08,A5098984,C1009616,M205274,6012,5,IR,D930328,android,p2p,54.43,USD,approved,GB,low,False,,,False,,22,4,0,0,1,86400.0,60.1,0
TX1000000302,2023-06-17 03:30:44,A5189361,C1044851,M203277,6012,5,SG,D920818,ios,card_present,41.0,USD,approved,US,low,False,,,False,,3,5,1,1,1,86400.0,52.0,0
TX1000000303,2023-06-17 22:19:47,A5137302,C1020202,M204702,5122,2,PA,D968295,pos,card_present,21.67,USD,approved,GB,low,False,,,False,,22,5,0,1,1,86400.0,38.7,0
TX1000000304,2023-06-18 16:10:58,A5011024,C1041478,M211020,6051,5,DE,D913834,web,ach,87.15,USD,approved,CA,low,False,,,False,,16,6,0,1,1,86400.0,46.8,0
TX1000000305,2023-06-19 11:46:35,A5196718,C1035487,M208086,7399,3,US,D938036,ios,p2p,88.6,USD,approved,US,low,False,,,False,,11,0,0,0,1,86400.0,34.9,0
TX1000000306,2023-06-19 13:31:11,A5055106,C1047890,M209905,4121,2,MM,D967125,ios,card_present,42.09,USD,approved,US,low,False,,,False,,13,0,0,0,1,86400.0,41.1,0
TX1000000307,2023-06-19 20:57:49,A5080949,C1032646,M211860,7995,5,AU,D906709,web,ecom,30.37,USD,approved,US,low,False,,,False,,20,0,0,0,1,86400.0,42.9,0
TX1000000308,2023-06-19 22:08:36,A5139289,C1020010,M208100,6051,5,IN,D909390,android,ecom,102.05,USD,approved,US,low,False,,,False,,22,0,0,0,1,86400.0,47.4,0
TX1000000309,2023-06-20 07:58:15,A5053871,C1031793,M207997,7299,2,FR,D948680,ios,ecom,107.23,USD,approved,US,low,False,,,False,,7,1,0,0,1,86400.0,29.6,0
TX1000000310,2023-06-20 17:52:47,A5195545,C1044323,M211959,4111,1,CY,D928791,android,ach,33.17,USD,approved,US,low,False,,,False,,17,1,0,0,1,86400.0,34.2,0
TX1000000311,2023-06-20 21:22:40,A5234297,C1028872,M208645,6012,5,GB,D966527,ios,ecom,116.06,USD,approved,US,low,False,,,False,,21,1,0,0,1,86400.0,47.9,0
TX1000000312,2023-06-21 18:17:40,A5237296,C1004365,M211626,5122,2,CA,D975310,ios,ecom,1295.8,USD,approved,US,low,False,,,False,,18,2,0,0,1,86400.0,38.9,0
TX1000000313,2023-06-22 05:48:48,A5097101,C1020891,M211931,4899,1,MM,D936240,android,ecom,102.19,USD,approved,GB,low,False,,,False,,5,3,1,0,1,86400.0,46.4,0
TX1000000314,2023-06-22 10:53:47,A5087998,C1020241,M203884,4899,1,DE,D923102,ios,ecom,6.79,USD,approved,GB,medium,False,,,False,,10,3,0,0,1,86400.0,13.7,0
TX1000000315,2023-06-24 00:04:48,A5217781,C1016291,M203235,5999,2,CY,D939921,ios,ecom,70.91,USD,approved,US,low,False,,,False,,0,5,1,1,1,86400.0,51.0,0
TX1000000316,2023-06-25 01:48:22,A5009481,C1011316,M207616,7011,2,MM,D956946,android,p2p,4.26,USD,approved,US,low,False,,,False,,1,6,1,1,1,86400.0,41.2,0
TX1000000317,2023-06-25 09:09:54,A5159461,C1030974,M207703,7399,3,SG,D961523,android,card_present,2589.49,USD,approved,FR,low,False,,,False,,9,6,0,1,1,86400.0,47.5,0
TX1000000318,2023-06-25 20:03:37,A5206744,C1017967,M204059,7399,3,SG,D935841,android,p2p,686.82,USD,review,GB,low,False,,,False,,20,6,0,1,1,86400.0,42.5,0
TX1000000319,2023-06-26 22:28:58,A5187507,C1039960,M202580,7299,2,AE,D907840,android,p2p,18.27,USD,approved,DE,low,False,,,False,,22,0,0,0,1,86400.0,23.1,0
TX1000000320,2023-06-27 00:57:54,A5128258,C1010968,M211782,6051,5,DE,D913759,pos,card_present,2.98,USD,approved,US,low,False,,,False,,0,1,1,0,1,86400.0,43.2,0
TX1000000321,2023-06-28 11:37:20,A5096749,C1017091,M208082,6051,5,VG,D932440,android,ecom,18.95,USD,review,GB,low,False,,,False,,11,2,0,0,1,86400.0,56.2,0
TX1000000322,2023-06-28 13:44:13,A5246576,C1048647,M207417,7995,5,SG,D962816,ios,ecom,45.31,USD,approved,US,low,False,,,False,,13,2,0,0,1,86400.0,44.4,0
TX1000000323,2023-06-29 20:43:04,A5034749,C1036772,M203703,5912,1,AE,D968804,android,card_present,5.46,USD,declined,US,low,False,,,False,,20,3,0,0,1,86400.0,13.0,0
TX1000000324,2023-06-30 15:34:06,A5027597,C1026019,M200985,6051,5,DE,D930870,web,ecom,52.12,USD,approved,US,low,False,,,False,,15,4,0,0,1,86400.0,44.9,0
TX1000000325,2023-07-02 02:36:49,A5049189,C1020954,M211043,6012,5,US,D908801,web,card_present,39.08,USD,approved,US,low,False,,,False,,2,6,1,1,1,86400.0,51.8,0
TX1000000326,2023-07-02 17:30:03,A5151429,C1028860,M205049,7995,5,CA,D970351,android,card_present,57.77,USD,approved,US,low,False,,,False,,17,6,0,1,1,86400.0,45.3,0
TX1000000327,2023-07-03 01:00:28,A5249728,C1034891,M212035,5411,1,CY,D900279,android,wire,822.86,USD,approved,US,low,False,,,False,,1,0,1,0,1,86400.0,66.2,0
TX1000000328,2023-07-04 00:47:56,A5182737,C1013460,M208717,7011,2,AE,D955454,web,card_present,14.78,USD,approved,DE,high,False,,,False,,0,1,1,0,1,86400.0,30.3,0
TX1000000329,2023-07-04 06:58:13,A5230243,C1027056,M202374,5411,1,BR,D933175,android,wire,212.5,USD,approved,FR,low,False,,,False,,6,1,0,0,1,86400.0,38.1,0
TX1000000330,2023-07-05 08:10:46,A5248933,C1035628,M209601,6051,5,DE,D915454,android,ecom,60.14,USD,approved,US,medium,False,,,False,,8,2,0,0,1,86400.0,45.4,0
TX1000000331,2023-07-05 12:51:28,A5010874,C1028951,M205671,5311,2,IR,D930160,android,p2p,19.08,USD,approved,US,low,False,,,False,,12,2,0,0,1,86400.0,38.2,0
TX1000000332,2023-07-05 14:53:47,A5166988,C1006908,M211738,7399,3,DE,D925948,ios,ecom,176.64,USD,approved,US,medium,False,,,False,,14,2,0,0,1,86400.0,37.4,0
TX1000000333,2023-07-05 17:11:47,A5216139,C1032191,M209780,5122,2,FR,D906524,ios,card_present,51.67,USD,approved,GB,low,False,,,False,,17,2,0,0,1,86400.0,26.9,0
TX1000000334,2023-07-06 08:00:48,A5055770,C1017489,M201757,7995,5,KP,D965992,web,ach,1626.86,USD,approved,US,medium,False,,,False,,8,3,0,0,1,86400.0,72.7,1
TX1000000335,2023-07-07 02:03:24,A5001173,C1005037,M201193,5732,3,BR,D903417,android,card_present,137.77,USD,approved,SG,high,False,,,False,,2,4,1,0,1,86400.0,44.5,0
TX1000000336,2023-07-07 12:55:05,A5024642,C1017780,M211390,6051,5,AF,D953076,android,ecom,225.74,USD,approved,US,low,False,,,False,,12,4,0,0,1,86400.0,65.3,0
TX1000000337,2023-07-08 05:44:42,A5097375,C1010515,M200911,5122,2,MM,D937770,android,p2p,49.56,USD,approved,US,low,False,,,False,,5,5,1,1,1,86400.0,49.7,0
TX1000000338,2023-07-08 06:27:53,A5053920,C1012434,M205099,7995,5,IN,D938147,android,card_present,60.14,USD,approved,GB,low,False,,,False,,6,5,0,1,1,86400.0,45.4,0
TX1000000339,2023-07-09 15:36:42,A5029739,C1027079,M206318,5732,3,IR,D968025,ios,ecom,494.68,USD,approved,DE,low,False,,,False,,15,6,0,1,1,86400.0,56.3,0
TX1000000340,2023-07-10 05:05:43,A5111609,C1041795,M200601,5311,2,SY,D912381,android,ach,98.52,USD,approved,US,low,False,,,False,,5,0,1,0,1,86400.0,52.3,0
TX1000000341,2023-07-11 03:27:57,A5170250,C1022121,M209604,5812,3,MM,D927458,web,p2p,83.18,USD,approved,US,low,False,,,False,,3,1,1,0,1,86400.0,57.6,0
TX1000000342,2023-07-11 22:32:02,A5004399,C1021227,M210429,4899,1,GB,D910260,web,ach,113.34,USD,approved,SG,low,False,,,False,,22,1,0,0,1,86400.0,23.8,0
TX1000000343,2023-07-12 06:37:31,A5132103,C1016830,M208840,5411,1,US,D924245,ios,card_present,35.31,USD,approved,US,low,False,,,False,,6,2,0,0,1,86400.0,19.5,0
TX1000000344,2023-07-12 08:09:13,A5186779,C1012897,M205887,5812,3,CY,D930621,web,ach,36.67,USD,approved,FR,medium,False,,,False,,8,2,0,0,1,86400.0,46.6,0
TX1000000345,2023-07-12 20:41:28,A5144894,C1018564,M207031,5999,2,IR,D917567,web,card_present,19.53,USD,approved,US,low,False,,,False,,20,2,0,0,1,86400.0,38.3,0
TX1000000346,2023-07-13 03:51:28,A5203977,C1045308,M206629,5999,2,DE,D945401,ios,ach,49.54,USD,approved,CA,low,False,,,False,,3,3,1,0,1,86400.0,34.7,0
TX1000000347,2023-07-13 13:09:33,A5242696,C1000540,M201471,7399,3,GB,D951732,ios,atm,62.31,USD,approved,GB,high,False,,,False,,13,3,0,0,1,86400.0,33.6,0
TX1000000348,2023-07-13 17:03:33,A5038097,C1046209,M203320,5732,3,US,D954011,ios,ach,580.22,USD,approved,US,low,False,,,False,,17,3,0,0,1,86400.0,41.9,0
TX1000000349,2023-07-14 15:16:09,A5240808,C1043569,M206255,5122,2,IR,D940525,pos,p2p,37.3,USD,approved,FR,high,False,,,False,,15,4,0,0,1,86400.0,40.7,0
TX1000000350,2023-07-14 23:16:04,A5120965,C1033541,M203433,5122,2,PA,D946914,pos,card_present,65.83,USD,approved,US,low,False,,,False,,23,4,0,0,1,86400.0,42.8,0
TX1000000351,2023-07-15 03:51:10,A5193137,C1045815,M212086,5411,1,AE,D900481,ios,ach,130.66,USD,approved,US,medium,False,,,False,,3,5,1,1,1,86400.0,32.3,0
TX1000000352,2023-07-15 10:54:54,A5148900,C1005969,M205607,5122,2,AU,D957795,web,p2p,15.24,USD,approved,GB,medium,False,,,False,,10,5,0,1,1,86400.0,22.5,0
TX1000000353,2023-07-15 23:59:40,A5083921,C1006581,M200880,7011,2,DE,D936957,ios,card_present,145.16,USD,approved,US,medium,False,,,False,,23,5,0,1,1,86400.0,30.7,0
TX1000000354,2023-07-16 05:23:51,A5114785,C1023456,M203003,4899,1,GB,D959081,android,p2p,94.93,USD,approved,GB,low,False,,,False,,5,6,1,1,1,86400.0,31.1,0
TX1000000355,2023-07-17 02:11:48,A5040091,C1035689,M211647,6051,5,BR,D939404,ios,card_present,4.64,USD,approved,US,low,False,,,False,,2,0,1,0,1,86400.0,44.5,0
TX1000000356,2023-07-19 00:08:16,A5038155,C1037370,M208320,5311,2,MM,D932824,android,ach,110.97,USD,approved,US,medium,False,,,False,,0,2,1,0,1,86400.0,52.7,0
TX1000000357,2023-07-20 08:34:12,A5142376,C1003971,M200111,5732,3,BR,D901365,ios,wire,205.04,USD,approved,US,low,False,,,False,,8,3,0,0,1,86400.0,50.0,0
TX1000000358,2023-07-20 20:08:14,A5125594,C1044423,M210388,4111,1,CA,D969563,ios,ach,96.98,USD,approved,US,low,False,,,False,,20,3,0,0,1,86400.0,23.2,0
TX1000000359,2023-07-21 08:08:03,A5136112,C1047821,M211298,5812,3,LR,D956360,ios,card_present,21.37,USD,approved,US,high,False,,,False,,8,4,0,0,1,86400.0,44.7,0
TX1000000360,2023-07-22 03:28:41,A5213313,C1012818,M210686,5812,3,PA,D946904,android,ecom,53.61,USD,approved,CA,low,False,,,False,,3,5,1,1,1,86400.0,56.0,0
TX1000000361,2023-07-22 12:49:23,A5108321,C1043247,M204124,5912,1,AE,D973618,web,ecom,37.61,USD,approved,FR,low,False,,,False,,12,5,0,1,1,86400.0,19.7,0
TX1000000362,2023-07-23 00:35:37,A5008732,C1019758,M202685,5411,1,VG,D973647,android,p2p,27.07,USD,approved,DE,low,False,,,False,,0,6,1,1,1,86400.0,41.5,0
TX1000000363,2023-07-23 02:16:29,A5240986,C1005668,M212101,7399,3,MM,D944470,ios,ecom,226.78,USD,approved,US,low,False,,,False,,2,6,1,1,1,86400.0,61.4,0
TX1000000364,2023-07-23 07:05:10,A5244707,C1012345,M208334,4121,2,SY,D964221,ios,ecom,114.0,USD,approved,US,medium,False,,,False,,7,6,0,1,1,86400.0,44.8,0
TX1000000365,2023-07-23 08:19:47,A5205880,C1006093,M210779,4111,1,SG,D973599,android,ach,65.58,USD,approved,US,low,False,,,False,,8,6,0,1,1,86400.0,21.7,0
TX1000000366,2023-07-23 17:43:52,A5148852,C1048338,M210530,6012,5,LR,D925597,ios,ecom,28.37,USD,approved,US,low,False,,,False,,17,6,0,1,1,86400.0,57.7,0
TX1000000367,2023-07-23 22:38:59,A5248451,C1005560,M203069,6012,5,US,D936103,android,ach,292.33,USD,approved,US,low,False,,,False,,22,6,0,1,1,86400.0,51.3,0
TX1000000368,2023-07-24 01:33:52,A5233000,C1028957,M212221,7011,2,BR,D929897,web,ach,291.83,USD,approved,US,low,False,,,False,,1,0,1,0,1,86400.0,41.3,0
TX1000000369,2023-07-25 10:46:04,A5198669,C1007830,M209538,6012,5,AE,D911234,ios,p2p,19.74,USD,approved,US,low,False,,,False,,10,1,0,0,1,86400.0,41.4,0
TX1000000370,2023-07-25 19:24:22,A5201751,C1030415,M212238,6051,5,SY,D964787,web,ecom,42.41,USD,approved,FR,low,False,,,False,,19,1,0,0,2,8649280.0,59.1,0
TX1000000371,2023-07-26 02:28:53,A5001834,C1031240,M202259,5411,1,IR,D953403,pos,ecom,571.5,USD,approved,US,low,False,,,False,,2,2,1,0,1,86400.0,52.8,0
TX1000000372,2023-07-26 03:21:11,A5105186,C1011781,M206884,5732,3,CY,D917928,android,card_present,23.73,USD,approved,US,low,False,,,False,,3,2,1,0,1,86400.0,53.0,0
TX1000000373,2023-07-26 07:06:53,A5173170,C1005412,M205509,5411,1,AE,D951602,ios,card_present,538.35,USD,approved,US,low,False,,,False,,7,2,0,0,1,86400.0,29.6,0
TX1000000374,2023-07-26 18:22:37,A5249135,C1034507,M200574,5732,3,CA,D902421,pos,card_present,196.29,USD,approved,US,medium,False,,,False,,18,2,0,0,1,86400.0,37.8,0
TX1000000375,2023-07-26 23:25:50,A5018177,C1008288,M204091,5122,2,IR,D952938,ios,card_present,426.99,USD,approved,DE,low,False,,,False,,23,2,0,0,1,86400.0,49.7,0
TX1000000376,2023-07-27 22:01:43,A5022747,C1000452,M210999,5122,2,LR,D945700,android,ach,72.01,USD,approved,US,low,False,,,False,,22,3,0,0,1,86400.0,43.1,0
TX1000000377,2023-07-28 21:35:57,A5193973,C1006622,M200203,4814,1,BR,D977918,ios,ach,128.05,USD,approved,US,low,False,,,False,,21,4,0,0,1,86400.0,24.2,0
TX1000000378,2023-07-29 11:58:19,A5095024,C1035835,M211834,4111,1,AE,D931722,ios,ecom,32.4,USD,approved,US,low,False,,,False,,11,5,0,1,1,86400.0,19.2,0
TX1000000379,2023-07-29 14:26:53,A5043220,C1014249,M201021,5541,2,IR,D906252,android,p2p,171.73,USD,approved,US,pep,False,,,False,,14,5,0,1,1,86400.0,46.3,0
TX1000000380,2023-07-29 20:10:54,A5051058,C1011931,M203096,5311,2,AU,D906550,ios,atm,14.58,USD,approved,US,low,False,,,False,,20,5,0,1,1,86400.0,22.3,0
TX1000000381,2023-07-29 20:52:27,A5214255,C1047247,M208991,4121,2,LR,D911053,android,p2p,104.74,USD,declined,DE,medium,False,,,False,,20,5,0,1,1,86400.0,44.5,0
TX1000000382,2023-07-31 11:56:32,A5087302,C1010633,M201388,5311,2,CA,D905387,ios,ach,369.08,USD,approved,DE,low,False,,,False,,11,0,0,0,1,86400.0,34.2,0
TX1000000383,2023-07-31 14:13:20,A5071626,C1033445,M209402,4814,1,IR,D973970,web,ecom,53.5,USD,approved,CA,medium,False,,,False,,14,0,0,0,1,86400.0,36.0,0
TX1000000384,2023-07-31 19:01:57,A5240291,C1034751,M211556,5411,1,FR,D947539,android,ecom,288.04,USD,approved,US,low,False,,,False,,19,0,0,0,1,86400.0,27.2,0
TX1000000385,2023-08-01 06:09:05,A5025909,C1039916,M211410,4121,2,IN,D960871,ios,card_present,56.52,USD,approved,DE,medium,False,,,False,,6,1,0,0,1,86400.0,27.2,0
TX1000000386,2023-08-03 15:08:27,A5211239,C1023803,M209915,5812,3,FR,D964847,web,ecom,161.16,USD,approved,US,low,False,,,False,,15,3,0,0,1,86400.0,37.1,0
TX1000000387,2023-08-05 18:06:23,A5188040,C1040312,M207048,4899,1,IR,D907924,android,p2p,22.63,USD,approved,US,low,False,,,False,,18,5,0,1,1,86400.0,32.9,0
TX1000000388,2023-08-06 03:53:24,A5195977,C1027449,M205299,5812,3,GB,D953072,web,wire,249.99,USD,approved,GB,low,False,,,False,,3,6,1,1,1,86400.0,58.7,0
TX1000000389,2023-08-07 11:40:37,A5000458,C1031651,M202396,5732,3,IR,D924363,ios,card_present,123.22,USD,approved,US,low,False,,,False,,11,0,0,0,1,86400.0,51.1,0
TX1000000390,2023-08-07 15:46:48,A5041672,C1014120,M211791,4121,2,AU,D901845,ios,ecom,97.35,USD,approved,US,low,False,,,False,,15,0,0,0,1,86400.0,29.2,0
TX1000000391,2023-08-08 19:39:43,A5032425,C1025168,M200257,6012,5,IR,D910275,web,wire,837.03,USD,approved,CA,high,True,first_party,2023-08-10 00:39:43,False,,19,1,0,0,1,86400.0,82.2,1
TX1000000392,2023-08-09 00:16:41,A5093730,C1000104,M202608,5812,3,PA,D960551,android,card_present,32.15,USD,approved,US,medium,False,,,False,,0,2,1,0,1,86400.0,54.1,0
TX1000000393,2023-08-09 06:49:39,A5122685,C1016503,M204560,5999,2,VG,D952794,ios,ecom,393.97,USD,approved,GB,low,False,,,False,,6,2,0,0,1,86400.0,49.4,0
TX1000000394,2023-08-09 20:43:49,A5173514,C1003923,M205177,7399,3,CA,D912539,ios,p2p,10.4,USD,approved,US,low,False,,,False,,20,2,0,0,1,86400.0,27.1,0
TX1000000395,2023-08-10 00:31:05,A5048408,C1020011,M201577,7011,2,CA,D976225,ios,ecom,13.14,USD,approved,DE,low,False,,,False,,0,3,1,0,1,86400.0,29.9,0
TX1000000396,2023-08-10 19:28:48,A5213288,C1028811,M211849,7995,5,KP,D921578,ios,card_present,160.41,USD,approved,SG,low,False,,,False,,19,3,0,0,1,86400.0,64.1,0
TX1000000397,2023-08-11 14:53:20,A5077124,C1043267,M206408,5812,3,SG,D929416,ios,ecom,166.48,USD,approved,FR,low,False,,,False,,14,4,0,0,1,86400.0,37.2,0
TX1000000398,2023-08-12 23:13:55,A5231401,C1047717,M201463,5812,3,DE,D938716,ios,p2p,65.35,USD,review,US,low,False,,,False,,23,5,0,1,1,86400.0,33.7,0
TX1000000399,2023-08-13 22:09:14,A5071879,C1008060,M201033,6012,5,VG,D948533,ios,ecom,39.64,USD,approved,US,low,False,,,False,,22,6,0,1,1,86400.0,58.9,0
TX1000000400,2023-08-13 22:48:41,A5127332,C1042495,M211218,7011,2,DE,D967017,ios,card_present,92.58,USD,approved,US,medium,False,,,False,,22,6,0,1,1,86400.0,29.0,0
TX1000000401,2023-08-14 14:38:50,A5244746,C1031986,M205905,5541,2,LR,D943446,android,ecom,488.24,USD,approved,US,high,False,,,False,,14,0,0,0,1,86400.0,50.2,0
TX1000000402,2023-08-14 19:51:52,A5238173,C1029176,M210638,5311,2,FR,D946446,ios,ecom,1318.43,USD,approved,US,low,False,,,False,,19,0,0,0,1,86400.0,38.9,0
TX1000000403,2023-08-15 01:43:59,A5116013,C1011316,M204385,5122,2,MM,D932395,web,ecom,7.17,USD,approved,GB,low,False,,,False,,1,1,1,0,1,86400.0,42.9,0
TX1000000404,2023-08-15 13:58:23,A5149906,C1029865,M201282,7011,2,MM,D905916,android,wire,365.8,USD,approved,US,medium,False,,,False,,13,1,0,0,1,86400.0,61.1,0
TX1000000405,2023-08-16 06:41:09,A5063370,C1033448,M211277,5732,3,AF,D913447,android,card_present,27.05,USD,approved,SG,low,False,,,False,,6,2,0,0,1,86400.0,45.5,0
TX1000000406,2023-08-16 18:20:30,A5177896,C1014599,M205453,4111,1,BR,D935813,ios,p2p,320.74,USD,approved,US,pep,False,,,False,,18,2,0,0,1,86400.0,27.7,0
TX1000000407,2023-08-17 00:01:53,A5189208,C1041732,M202123,4899,1,SY,D975592,ios,card_present,2.22,USD,approved,US,low,False,,,False,,0,3,1,0,1,86400.0,33.4,0
TX1000000408,2023-08-17 20:29:41,A5044999,C1004384,M210091,5541,2,BR,D904440,android,ecom,107.99,USD,approved,US,medium,False,,,False,,20,3,0,0,1,86400.0,29.6,0
TX1000000409,2023-08-18 19:56:57,A5229454,C1018860,M208963,4121,2,DE,D962521,ios,card_present,35.84,USD,approved,FR,low,False,,,False,,19,4,0,0,1,86400.0,25.5,0
TX1000000410,2023-08-21 12:06:05,A5142332,C1034394,M205760,5122,2,CA,D930102,ios,ecom,440.28,USD,approved,CA,low,False,,,False,,12,0,0,0,1,86400.0,34.8,0
TX1000000411,2023-08-21 18:40:33,A5006218,C1046128,M209474,5732,3,VG,D926329,ios,ecom,370.95,USD,approved,DE,low,False,,,False,,18,0,0,0,1,86400.0,55.2,0
TX1000000412,2023-08-22 06:06:13,A5007753,C1041235,M203770,5999,2,LR,D967765,web,ecom,89.72,USD,approved,FR,low,False,,,False,,6,1,0,0,1,86400.0,43.9,0
TX1000000413,2023-08-22 17:24:40,A5109435,C1045723,M200713,5411,1,FR,D938491,android,card_present,6.86,USD,approved,US,low,False,,,False,,17,1,0,0,1,86400.0,13.7,0
TX1000000414,2023-08-23 06:22:47,A5213424,C1018981,M207182,5411,1,SY,D956866,web,ach,77.15,USD,approved,US,medium,False,,,False,,6,2,0,0,1,86400.0,37.3,0
TX1000000415,2023-08-23 06:40:58,A5032119,C1011109,M204429,4814,1,KP,D962235,ios,card_present,27.65,USD,approved,US,low,False,,,False,,6,2,0,0,1,86400.0,33.6,0
TX1000000416,2023-08-23 17:17:26,A5124494,C1013754,M203506,5122,2,DE,D962594,ios,wire,117.64,USD,approved,GB,low,False,,,False,,17,2,0,0,1,86400.0,41.9,0
TX1000000417,2023-08-23 17:48:09,A5088046,C1026969,M206199,6051,5,AE,D934442,android,atm,125.51,USD,approved,US,low,False,,,False,,17,2,0,0,1,86400.0,48.2,0
TX1000000418,2023-08-25 15:28:02,A5249869,C1038053,M211013,5732,3,AE,D936496,web,ecom,9.23,USD,approved,US,low,False,,,False,,15,4,0,0,1,86400.0,26.7,0
TX1000000419,2023-08-25 22:26:32,A5073415,C1022697,M200740,5311,2,DE,D903065,ios,ecom,662.77,USD,approved,FR,medium,False,,,False,,22,4,0,0,1,86400.0,36.4,0
TX1000000420,2023-08-26 19:22:11,A5012933,C1030963,M211788,7299,2,KP,D911929,android,ecom,660.69,USD,approved,SG,low,False,,,False,,19,5,0,1,1,86400.0,51.4,0
TX1000000421,2023-08-26 23:08:11,A5182854,C1019428,M203789,5999,2,BR,D938888,ios,card_present,30.53,USD,approved,DE,low,False,,,False,,23,5,0,1,1,86400.0,24.9,0
TX1000000422,2023-08-27 01:31:37,A5154573,C1006458,M204414,6051,5,US,D959803,web,ecom,85.66,USD,declined,CA,low,False,,,False,,1,6,1,1,1,86400.0,54.7,0
TX1000000423,2023-08-27 05:45:04,A5020233,C1017814,M201866,5541,2,SG,D915302,web,wire,564.18,USD,approved,GB,low,False,,,False,,5,6,1,1,1,86400.0,55.8,0
TX1000000424,2023-08-27 22:38:36,A5231916,C1028240,M201179,5541,2,AU,D975934,pos,ecom,175.4,USD,approved,US,medium,False,,,False,,22,6,0,1,1,86400.0,31.4,0
TX1000000425,2023-08-28 10:30:13,A5049158,C1049513,M210604,5812,3,VG,D941485,web,card_present,243.07,USD,approved,US,high,False,,,False,,10,0,0,0,1,86400.0,53.6,0
TX1000000426,2023-08-29 21:18:29,A5246672,C1037697,M202478,5999,2,SY,D928833,ios,p2p,57.97,USD,approved,CA,high,False,,,False,,21,1,0,0,1,86400.0,42.3,0
TX1000000427,2023-08-29 21:56:32,A5034070,C1039450,M202315,5411,1,GB,D929374,ios,ecom,102.12,USD,approved,CA,low,False,,,False,,21,1,0,0,1,86400.0,23.4,0
TX1000000428,2023-08-29 23:03:12,A5149537,C1033430,M204706,5411,1,MM,D948411,web,p2p,19.33,USD,approved,US,low,False,,,False,,23,1,0,0,1,86400.0,32.3,0
TX1000000429,2023-08-30 04:56:14,A5169392,C1031617,M201017,5732,3,US,D933244,pos,ecom,98.07,USD,approved,FR,low,False,,,False,,4,2,1,0,1,86400.0,43.2,0
TX1000000430,2023-09-01 07:47:45,A5012262,C1048831,M200607,5411,1,IN,D921496,ios,ecom,69.63,USD,approved,US,low,False,,,False,,7,4,0,0,1,86400.0,22.0,0
TX1000000431,2023-09-01 07:50:54,A5047352,C1013351,M208288,4121,2,AU,D951656,android,card_present,15.8,USD,approved,US,low,False,,,False,,7,4,0,0,1,86400.0,22.6,0
TX1000000432,2023-09-01 11:49:14,A5031598,C1009134,M209233,5411,1,AU,D974227,pos,card_present,48.54,USD,approved,GB,low,False,,,False,,11,4,0,0,1,86400.0,20.6,0
TX1000000433,2023-09-02 00:03:08,A5227429,C1048559,M207127,5311,2,SG,D954447,android,atm,18.36,USD,declined,US,low,False,,,False,,0,5,1,1,1,86400.0,31.1,0
